Name,Field,Squid_x,Squid_y,Squid_z
167,45,3.27E-07,-9.81E-07,2.59E-06
167,50,3.94E-07,-5.77E-07,1.54E-06
167,60,-4.75E-08,-4.01E-07,8.03E-07
167,70,1.80E-07,-3.09E-07,1.12E-07
167,80,-1.42E-07,-3.41E-07,-1.34E-07
167,90,-2.51E-07,-4.25E-07,-3.17E-07
167,100,-5.93E-09,3.05E-08,-5.90E-07
168,0,2.09E-05,-3.17E-06,6.30E-07
168,5,1.40E-05,-1.60E-06,9.98E-07
168,10,6.34E-06,-4.06E-07,2.69E-07
168,15,3.18E-06,-1.96E-07,-4.41E-07
168,20,1.96E-06,-2.86E-08,-1.08E-06
168,25,1.04E-06,1.42E-07,-1.55E-06
168,30,6.96E-07,1.97E-07,-1.78E-06
168,35,3.28E-07,3.77E-07,-1.71E-06
168,40,3.16E-07,4.03E-07,-1.71E-06
168,45,2.10E-07,3.55E-07,-1.95E-06
168,50,-1.02E-07,5.61E-07,-1.79E-06
168,60,-3.57E-07,5.45E-07,-1.57E-06
168,70,-4.16E-07,4.83E-07,-1.64E-06
168,80,-3.44E-07,6.74E-07,-1.40E-06
168,90,-4.04E-07,4.15E-07,-1.25E-06
168,100,-3.85E-07,4.67E-07,-1.03E-06
169,0,1.28E-05,-1.81E-06,1.88E-05
169,5,8.57E-06,-1.34E-06,1.59E-05
169,10,3.89E-06,-1.24E-06,1.13E-05
169,15,2.07E-06,-1.06E-06,8.55E-06
169,20,1.43E-06,-6.89E-07,6.47E-06
169,25,9.69E-07,-3.82E-07,4.74E-06
169,30,5.44E-07,-1.75E-07,3.33E-06
169,35,4.33E-07,-1.78E-07,2.41E-06
169,40,2.12E-07,-9.42E-08,1.60E-06
169,45,1.83E-07,-2.14E-07,1.26E-06
169,50,6.85E-08,-2.67E-07,4.81E-07
169,60,-9.59E-08,-2.44E-07,1.06E-08
169,70,-3.69E-07,2.21E-07,-1.37E-07
169,80,-1.92E-07,7.55E-08,-8.10E-07
169,90,-3.46E-07,1.18E-07,-7.81E-07
169,100,6.62E-08,7.28E-08,-8.34E-07
170,0,4.30E-06,-7.74E-06,1.72E-05
170,5,2.36E-06,-7.46E-06,1.83E-05
170,10,6.93E-07,-7.01E-06,1.63E-05
170,15,1.52E-07,-5.99E-06,1.38E-05
170,20,1.27E-07,-4.96E-06,1.12E-05
170,25,2.20E-07,-4.07E-06,8.78E-06
170,30,-1.70E-07,-2.89E-06,6.85E-06
170,35,1.15E-07,-2.42E-06,5.09E-06
170,40,9.44E-08,-1.99E-06,4.45E-06
170,45,-4.57E-08,-1.38E-06,3.39E-06
170,50,3.75E-07,-1.04E-06,2.66E-06
170,60,2.29E-07,-5.07E-07,1.61E-06
170,70,3.13E-07,1.20E-07,8.99E-07
170,80,5.33E-09,2.00E-07,5.03E-07
170,90,1.53E-07,4.23E-07,2.73E-07
170,100,2.17E-07,2.65E-07,4.13E-07
171,0,1.54E-05,-6.22E-06,1.91E-05
171,5,8.77E-06,-5.86E-06,1.85E-05
171,10,3.49E-06,-6.25E-06,1.57E-05
171,15,2.23E-06,-5.82E-06,1.31E-05
171,20,1.87E-06,-4.88E-06,1.06E-05
171,25,1.42E-06,-3.85E-06,8.52E-06
171,30,1.20E-06,-2.88E-06,6.41E-06
171,35,8.65E-07,-2.12E-06,4.88E-06
171,40,6.68E-07,-1.77E-06,3.83E-06
171,45,5.83E-07,-1.35E-06,2.87E-06
171,50,7.79E-07,-9.10E-07,1.99E-06
171,60,8.77E-07,-3.22E-07,1.22E-06
171,70,2.43E-07,-4.57E-08,4.91E-07
171,80,2.20E-07,-1.10E-07,-1.77E-07
171,90,1.94E-07,3.97E-07,-1.71E-07
171,100,-7.47E-08,1.19E-07,-1.68E-07
172,0,7.91E-06,-5.23E-06,2.38E-05
172,5,5.33E-06,-4.91E-06,2.04E-05
172,10,2.64E-06,-4.70E-06,1.61E-05
172,15,1.62E-06,-4.11E-06,1.29E-05
172,20,1.10E-06,-3.21E-06,1.03E-05
172,25,7.44E-07,-2.63E-06,8.27E-06
172,30,6.41E-07,-1.91E-06,6.34E-06
172,35,9.01E-07,-1.08E-06,4.92E-06
172,40,7.46E-07,-9.65E-07,3.97E-06
172,45,8.29E-07,-8.72E-07,2.78E-06
172,50,6.27E-07,-5.20E-07,2.23E-06
172,60,3.98E-07,-9.15E-08,1.19E-06
172,70,8.45E-07,3.57E-07,5.96E-07
172,80,6.21E-07,3.07E-07,3.83E-07
172,90,5.63E-07,4.92E-07,7.42E-08
172,100,5.90E-07,3.29E-07,-3.60E-07
173,0,1.71E-05,-1.01E-05,-8.50E-06
173,5,1.27E-05,-7.10E-06,-7.47E-06
173,10,6.46E-06,-3.66E-06,-7.65E-06
173,15,3.55E-06,-2.00E-06,-7.70E-06
173,20,1.99E-06,-9.65E-07,-7.15E-06
173,25,1.31E-06,-7.00E-07,-6.19E-06
173,30,8.23E-07,-2.49E-07,-5.44E-06
173,35,4.88E-07,-9.41E-09,-4.45E-06
173,40,4.52E-07,3.50E-07,-4.05E-06
173,45,1.84E-07,4.38E-08,-3.31E-06
173,50,-6.31E-09,1.15E-07,-2.84E-06
173,60,-3.46E-07,3.23E-07,-2.16E-06
173,70,-4.85E-07,1.14E-07,-1.37E-06
173,80,-1.56E-07,5.42E-07,-1.53E-06
173,90,-5.13E-07,4.79E-07,-1.34E-06
173,100,-5.36E-07,6.16E-07,-1.46E-06
174,0,2.46E-05,-1.01E-06,4.48E-06
174,5,1.52E-05,1.16E-06,3.01E-06
174,10,5.27E-06,1.99E-06,6.03E-07
174,15,1.73E-06,1.77E-06,-6.82E-07
174,20,8.03E-07,1.40E-06,-1.42E-06
174,25,1.78E-07,1.20E-06,-1.68E-06
174,30,-1.64E-07,9.69E-07,-1.61E-06
174,35,5.92E-08,1.06E-06,-1.44E-06
174,40,-2.26E-07,6.94E-07,-1.31E-06
174,45,-2.55E-07,6.48E-07,-1.25E-06
174,50,-2.36E-07,9.77E-07,-1.26E-06
174,60,1.72E-07,4.19E-07,-1.13E-06
174,70,-9.92E-08,6.68E-07,-1.17E-06
174,80,1.59E-07,5.51E-07,-1.33E-06
174,90,-2.10E-08,6.51E-07,-1.20E-06
174,100,-1.96E-08,6.39E-07,-1.20E-06
175,0,-4.52E-06,1.22E-06,4.33E-06
175,5,-2.86E-06,5.74E-07,2.54E-06
175,10,-2.18E-06,2.69E-07,9.09E-09
175,15,-1.67E-06,1.74E-07,-1.29E-06
175,20,-1.41E-06,-6.04E-08,-1.91E-06
175,25,-1.11E-06,-8.34E-08,-2.10E-06
175,30,-8.52E-07,-8.37E-08,-2.27E-06
175,35,-7.95E-07,-1.81E-08,-2.09E-06
175,40,-6.77E-07,-1.42E-07,-1.88E-06
175,45,-4.22E-07,-3.79E-08,-1.53E-06
175,50,-5.14E-07,1.40E-08,-1.51E-06
175,60,-1.46E-07,2.51E-08,-1.34E-06
175,70,-1.65E-07,2.71E-07,-1.33E-06
175,80,-3.10E-07,7.94E-08,-1.32E-06
175,90,-8.02E-08,2.27E-07,-1.57E-06
175,100,-3.32E-07,1.75E-07,-1.34E-06
176,0,1.32E-05,-4.24E-06,-5.02E-06
176,5,9.10E-06,-2.19E-06,-3.50E-06
176,10,3.58E-06,-3.45E-07,-3.58E-06
176,15,1.51E-06,2.13E-07,-3.73E-06
176,20,2.27E-07,3.34E-07,-3.81E-06
176,25,-1.68E-07,6.15E-07,-3.60E-06
176,30,-1.31E-07,7.97E-07,-3.28E-06
176,35,-3.06E-07,4.49E-07,-2.71E-06
176,40,-2.04E-07,5.01E-07,-2.48E-06
176,45,-2.49E-07,6.55E-07,-2.10E-06
176,50,1.73E-08,7.37E-07,-1.93E-06
176,60,1.40E-08,4.96E-07,-1.57E-06
176,70,-2.05E-07,8.42E-07,-1.36E-06
176,80,9.10E-08,1.05E-06,-1.44E-06
176,90,-3.19E-07,1.00E-06,-1.49E-06
176,100,-2.69E-07,9.28E-07,-1.35E-06
177,0,6.16E-06,-3.05E-06,1.87E-05
177,5,3.31E-06,-1.93E-06,1.62E-05
177,10,-1.03E-06,-1.21E-06,1.19E-05
177,15,-2.15E-06,-7.74E-07,9.18E-06
177,20,-2.19E-06,-5.25E-07,6.87E-06
177,25,-2.03E-06,-2.18E-07,5.07E-06
177,30,-1.49E-06,9.49E-08,3.80E-06
177,35,-1.24E-06,-2.14E-08,2.49E-06
177,40,-1.21E-06,2.34E-07,1.87E-06
177,45,-1.08E-06,-4.62E-09,1.24E-06
177,50,-7.27E-07,2.10E-08,5.38E-07
177,60,-5.76E-07,6.32E-08,9.79E-08
177,70,-3.98E-07,1.03E-07,-2.59E-07
177,80,-3.26E-07,-2.26E-07,-5.29E-07
177,90,-2.75E-07,-2.83E-07,-5.30E-07
177,100,-3.65E-07,1.57E-07,-5.84E-07
178,0,2.16E-05,-1.32E-05,1.01E-05
178,5,1.61E-05,-9.57E-06,9.66E-06
178,10,7.23E-06,-5.61E-06,7.33E-06
178,15,3.21E-06,-3.35E-06,5.45E-06
178,20,1.46E-06,-2.34E-06,3.95E-06
178,25,7.21E-07,-1.86E-06,2.71E-06
178,30,5.74E-07,-1.40E-06,1.97E-06
178,35,2.42E-07,-1.08E-06,1.04E-06
178,40,3.57E-08,-8.06E-07,5.88E-07
178,45,8.62E-08,-7.58E-07,1.78E-07
178,50,9.49E-09,-6.40E-07,-1.80E-07
178,60,-2.74E-09,-5.18E-07,-7.72E-07
178,70,-4.99E-08,-2.39E-07,-7.28E-07
178,80,-2.73E-07,-2.03E-07,-6.91E-07
178,90,-2.61E-07,-6.10E-08,-7.88E-07
178,100,-2.44E-07,-1.06E-07,-1.12E-06
179,0,1.36E-05,-3.89E-06,5.22E-06
179,5,8.09E-06,-2.19E-06,4.35E-06
179,10,1.30E-06,-3.44E-07,2.36E-06
179,15,-7.63E-07,4.63E-07,1.04E-06
179,20,-1.16E-06,8.15E-07,5.26E-08
179,25,-1.15E-06,9.39E-07,-5.62E-07
179,30,-9.09E-07,7.63E-07,-7.60E-07
179,35,-7.45E-07,5.00E-07,-9.59E-07
179,40,-9.03E-07,3.90E-07,-1.21E-06
179,45,-6.84E-07,2.14E-07,-1.30E-06
179,50,-3.31E-07,1.06E-07,-1.35E-06
179,60,-2.59E-07,2.15E-07,-1.30E-06
179,70,-2.85E-07,2.57E-07,-1.44E-06
179,80,4.50E-08,-2.06E-08,-1.21E-06
179,90,-1.64E-07,-1.20E-07,-1.21E-06
179,100,-2.19E-07,-1.36E-07,-1.34E-06
180,0,4.72E-06,-9.79E-07,3.20E-06
180,5,-1.73E-06,1.92E-07,3.78E-06
180,10,-5.33E-06,7.88E-07,2.36E-06
180,15,-5.78E-06,1.05E-06,9.30E-07
180,20,-5.08E-06,1.21E-06,1.67E-07
180,25,-4.70E-06,9.01E-07,-4.03E-08
180,30,-3.65E-06,1.08E-06,-2.85E-07
180,35,-2.39E-06,6.20E-07,-8.16E-07
180,40,-2.14E-06,3.51E-07,-8.81E-07
180,45,-1.74E-06,8.41E-07,-9.84E-07
180,50,-1.65E-06,4.63E-07,-8.83E-07
180,60,-8.62E-07,6.86E-07,-1.24E-06
180,70,-1.02E-06,2.74E-07,-1.54E-06
180,80,-8.20E-07,6.43E-07,-1.24E-06
180,90,-1.03E-06,6.24E-07,-1.31E-06
180,100,-7.31E-07,8.13E-07,-9.58E-07
181,0,3.30E-05,-1.59E-05,4.96E-06
181,5,2.27E-05,-1.12E-05,4.13E-06
181,10,9.69E-06,-5.35E-06,1.53E-06
181,15,3.96E-06,-2.48E-06,-1.46E-07
181,20,1.44E-06,-1.10E-06,-1.08E-06
181,25,5.68E-07,-4.16E-07,-1.45E-06
181,30,-7.02E-08,-1.48E-07,-1.38E-06
181,35,6.30E-08,-5.30E-08,-1.58E-06
181,40,-1.34E-07,1.90E-07,-1.33E-06
181,45,-1.07E-07,-1.43E-08,-1.56E-06
181,50,1.86E-07,1.59E-07,-1.33E-06
181,60,-7.04E-08,2.39E-07,-1.20E-06
181,70,4.56E-08,-1.71E-07,-1.33E-06
181,80,-6.58E-09,-1.33E-07,-1.29E-06
181,90,1.53E-07,2.99E-07,-1.43E-06
181,100,-3.16E-07,1.58E-07,-1.03E-06
182,0,-4.51E-06,-3.34E-06,7.09E-06
182,5,-4.32E-06,-2.76E-06,6.84E-06
182,10,-4.58E-06,-1.92E-06,4.66E-06
182,15,-4.35E-06,-1.32E-06,3.10E-06
182,20,-3.62E-06,-9.56E-07,1.96E-06
182,25,-3.08E-06,-8.39E-07,1.14E-06
182,30,-2.47E-06,-6.60E-07,5.81E-07
182,35,-1.70E-06,-3.40E-07,2.65E-07
182,40,-1.65E-06,-2.70E-07,-2.07E-07
182,45,-1.16E-06,-1.92E-07,-1.72E-07
182,50,-8.16E-07,2.01E-07,-3.63E-07
182,60,-7.48E-07,2.85E-07,-4.11E-07
182,70,-4.18E-07,3.33E-07,-5.44E-07
182,80,-6.63E-07,1.52E-07,-9.03E-07
182,90,-4.59E-07,4.59E-07,-9.61E-07
182,100,-4.17E-07,7.10E-07,-9.17E-07
183,0,4.29E-06,-5.03E-07,-5.74E-06
183,5,5.85E-07,1.33E-08,-4.34E-06
183,10,-3.74E-06,5.88E-07,-4.04E-06
183,15,-4.83E-06,1.02E-06,-4.16E-06
183,20,-4.77E-06,1.05E-06,-4.15E-06
183,25,-4.19E-06,9.70E-07,-3.82E-06
183,30,-3.58E-06,6.93E-07,-3.33E-06
183,35,-2.97E-06,7.23E-07,-2.98E-06
183,40,-2.35E-06,8.24E-07,-2.83E-06
183,45,-1.86E-06,7.26E-07,-2.48E-06
183,50,-1.35E-06,5.92E-07,-2.22E-06
183,60,-1.16E-06,7.90E-07,-2.02E-06
183,70,-6.77E-07,8.97E-07,-1.56E-06
183,80,-6.86E-07,9.50E-07,-1.33E-06
183,90,-3.47E-07,9.49E-07,-1.31E-06
183,100,-3.85E-07,1.04E-06,-1.38E-06
184,0,1.54E-06,-4.61E-06,3.09E-05
184,5,-4.33E-06,-4.27E-06,2.49E-05
184,10,-7.21E-06,-4.69E-06,1.93E-05
184,15,-7.16E-06,-4.58E-06,1.56E-05
184,20,-6.18E-06,-4.34E-06,1.31E-05
184,25,-5.18E-06,-3.36E-06,1.06E-05
184,30,-4.39E-06,-2.82E-06,8.48E-06
184,35,-3.47E-06,-2.29E-06,6.46E-06
184,40,-3.24E-06,-1.73E-06,5.26E-06
184,45,-2.33E-06,-1.28E-06,4.18E-06
184,50,-1.86E-06,-1.18E-06,3.27E-06
184,60,-1.64E-06,-4.13E-07,1.55E-06
184,70,-9.02E-07,-7.15E-07,1.00E-06
184,80,-6.37E-07,-4.83E-07,4.73E-07
184,90,-6.72E-07,2.85E-09,2.44E-07
184,100,-9.39E-07,-2.30E-07,-2.30E-08
185,0,2.32E-05,-9.04E-06,1.57E-05
185,5,1.20E-05,-7.37E-06,1.55E-05
185,10,1.57E-06,-6.59E-06,1.27E-05
185,15,-1.81E-06,-5.80E-06,1.01E-05
185,20,-2.70E-06,-5.12E-06,8.14E-06
185,25,-2.42E-06,-4.23E-06,6.55E-06
185,30,-2.01E-06,-3.20E-06,4.71E-06
185,35,-1.65E-06,-2.65E-06,3.67E-06
185,40,-1.21E-06,-2.21E-06,2.82E-06
185,45,-1.02E-06,-1.68E-06,2.13E-06
185,50,-7.56E-07,-1.27E-06,1.55E-06
185,60,-3.75E-07,-1.31E-06,4.50E-07
185,70,-2.49E-07,-5.43E-07,2.83E-07
185,80,2.14E-07,-2.52E-07,-2.51E-07
185,90,-3.00E-07,-3.33E-07,-4.71E-07
185,100,-3.11E-07,-6.37E-07,-5.52E-07
186,0,2.77E-06,-5.89E-06,2.51E-05
186,5,1.88E-06,-5.56E-06,2.37E-05
186,10,-4.14E-07,-4.44E-06,2.02E-05
186,15,-1.18E-06,-3.43E-06,1.72E-05
186,20,-1.27E-06,-2.63E-06,1.43E-05
186,25,-1.21E-06,-1.84E-06,1.18E-05
186,30,-9.93E-07,-1.67E-06,9.02E-06
186,35,-6.58E-07,-1.15E-06,7.03E-06
186,40,-6.82E-07,-1.24E-06,6.23E-06
186,45,-4.17E-07,-1.06E-06,4.60E-06
186,50,-3.96E-07,-6.54E-07,3.61E-06
186,60,-1.94E-07,-2.88E-07,2.10E-06
186,70,8.14E-08,5.70E-09,1.43E-06
186,80,2.89E-08,-2.10E-08,4.66E-07
186,90,3.93E-08,2.98E-07,2.34E-07
186,100,5.01E-07,5.13E-07,1.23E-07
187,0,2.49E-05,-3.20E-06,2.46E-05
187,5,1.45E-05,-1.16E-06,2.42E-05
187,10,5.46E-06,-1.19E-06,2.14E-05
187,15,2.29E-06,-1.45E-06,1.83E-05
187,20,1.06E-06,-1.46E-06,1.52E-05
187,25,2.82E-07,-1.14E-06,1.23E-05
187,30,-2.05E-07,-9.77E-07,9.61E-06
187,35,-7.13E-07,-3.69E-07,7.63E-06
187,40,-3.86E-07,-6.04E-07,6.24E-06
187,45,-2.36E-07,-3.97E-07,4.69E-06
187,50,-7.89E-07,-3.23E-07,3.90E-06
187,60,-2.31E-07,-1.21E-07,2.30E-06
187,70,-4.95E-07,-7.84E-08,1.32E-06
187,80,-3.77E-07,-7.61E-09,4.27E-07
187,90,-4.24E-07,3.21E-08,4.83E-07
187,100,-1.92E-07,1.64E-07,3.66E-10
188,0,5.02E-06,-4.65E-06,3.04E-05
188,5,-9.66E-07,-3.11E-06,2.75E-05
188,10,-4.66E-06,-2.84E-06,2.27E-05
188,15,-4.84E-06,-2.83E-06,1.91E-05
188,20,-4.42E-06,-2.56E-06,1.59E-05
188,25,-3.61E-06,-2.36E-06,1.27E-05
188,30,-3.11E-06,-1.65E-06,9.54E-06
188,35,-2.50E-06,-1.51E-06,7.84E-06
188,40,-1.85E-06,-1.17E-06,6.45E-06
188,45,-1.31E-06,-1.13E-06,4.98E-06
188,50,-9.24E-07,-1.18E-06,3.81E-06
188,60,-1.15E-07,-3.58E-07,1.94E-06
188,70,8.68E-08,-3.43E-07,9.78E-07
188,80,4.42E-08,1.72E-08,1.92E-07
188,90,-1.59E-07,-4.42E-07,-7.81E-08
188,100,7.33E-08,-2.45E-07,-1.62E-07
189,0,4.22E-06,-2.80E-06,3.43E-05
189,5,1.04E-06,-2.92E-06,3.17E-05
189,10,-1.17E-06,-2.84E-06,2.77E-05
189,15,-1.63E-06,-2.42E-06,2.39E-05
189,20,-1.62E-06,-2.02E-06,2.03E-05
189,25,-1.68E-06,-1.66E-06,1.64E-05
189,30,-1.67E-06,-1.51E-06,1.31E-05
189,35,-1.56E-06,-1.45E-06,1.01E-05
189,40,-1.24E-06,-7.62E-07,8.59E-06
189,45,-1.22E-06,-6.52E-07,6.76E-06
189,50,-9.17E-07,-2.34E-07,5.10E-06
189,60,-2.46E-07,-2.74E-07,3.04E-06
189,70,-4.88E-07,3.18E-07,1.46E-06
189,80,-4.58E-07,1.51E-07,1.17E-06
189,90,-8.29E-07,3.26E-08,6.52E-07
189,100,-4.06E-07,3.70E-07,1.96E-07
190,0,6.91E-06,-3.46E-06,2.64E-05
190,5,3.20E-06,-3.22E-06,2.76E-05
190,10,4.07E-07,-3.58E-06,2.56E-05
190,15,-1.78E-07,-3.40E-06,2.23E-05
190,20,-4.98E-07,-3.09E-06,1.90E-05
190,25,-3.06E-07,-2.66E-06,1.59E-05
190,30,-1.99E-07,-2.10E-06,1.27E-05
190,35,-3.99E-07,-1.61E-06,1.03E-05
190,40,-5.18E-07,-1.41E-06,8.50E-06
190,45,-3.89E-07,-1.29E-06,6.90E-06
190,50,-2.86E-07,-9.49E-07,5.02E-06
190,60,-2.39E-07,-4.21E-07,2.94E-06
190,70,-1.77E-07,6.71E-08,1.76E-06
190,80,-1.51E-07,9.84E-08,9.46E-07
190,90,6.67E-08,5.27E-07,3.38E-07
190,100,-7.59E-08,2.33E-07,8.07E-08
191,0,1.65E-05,4.84E-07,3.90E-05
191,5,9.02E-06,5.42E-07,3.56E-05
191,10,3.08E-06,-4.17E-07,3.08E-05
191,15,9.58E-07,-1.16E-06,2.67E-05
191,20,1.31E-07,-9.05E-07,2.26E-05
191,25,-4.59E-07,-1.09E-06,1.88E-05
191,30,-3.51E-07,-7.30E-07,1.51E-05
191,35,-6.21E-07,-8.22E-07,1.19E-05
191,40,-3.76E-07,-6.25E-07,1.03E-05
191,45,2.71E-07,-2.99E-07,8.21E-06
191,50,-1.13E-07,-2.85E-07,6.14E-06
191,60,-1.67E-07,-2.01E-07,3.97E-06
191,70,-6.92E-08,-8.46E-08,2.49E-06
191,80,1.11E-07,2.44E-07,1.65E-06
191,90,3.59E-08,3.96E-07,7.78E-07
191,100,-2.84E-07,3.33E-07,3.97E-07
192,0,3.47E-05,-8.44E-06,2.89E-05
192,5,2.18E-05,-5.43E-06,2.86E-05
192,10,1.06E-05,-3.22E-06,2.58E-05
192,15,5.97E-06,-2.82E-06,2.26E-05
192,20,3.71E-06,-2.06E-06,1.90E-05
192,25,2.59E-06,-2.03E-06,1.58E-05
192,30,1.81E-06,-1.58E-06,1.26E-05
192,35,1.24E-06,-1.08E-06,1.01E-05
192,40,9.27E-07,-1.00E-06,8.57E-06
192,45,3.65E-07,-6.63E-07,7.10E-06
192,50,6.99E-08,-5.50E-07,5.30E-06
192,60,1.01E-07,-4.40E-07,3.19E-06
192,70,4.12E-07,-3.88E-07,1.60E-06
192,80,3.55E-07,4.02E-07,8.87E-07
192,90,4.22E-07,8.49E-08,3.48E-07
192,100,-2.72E-08,3.26E-07,-1.28E-07
193,0,5.34E-05,-2.57E-05,3.13E-05
193,5,3.72E-05,-1.90E-05,3.21E-05
193,10,1.95E-05,-1.18E-05,2.92E-05
193,15,1.15E-05,-7.94E-06,2.53E-05
193,20,7.72E-06,-5.56E-06,2.12E-05
193,25,5.26E-06,-4.11E-06,1.77E-05
193,30,4.14E-06,-3.05E-06,1.39E-05
193,35,3.38E-06,-2.62E-06,1.10E-05
193,40,2.68E-06,-1.94E-06,9.05E-06
193,45,2.19E-06,-1.74E-06,7.19E-06
193,50,1.81E-06,-1.13E-06,5.82E-06
193,60,1.34E-06,-9.46E-07,3.92E-06
193,70,1.41E-06,-2.97E-07,1.99E-06
193,80,3.39E-07,6.08E-07,1.09E-06
193,90,5.92E-07,3.34E-07,4.78E-07
193,100,6.00E-07,4.52E-07,3.97E-08
194,0,2.02E-05,-3.30E-06,2.43E-05
194,5,1.22E-05,-9.95E-07,2.12E-05
194,10,4.83E-06,-3.21E-07,1.65E-05
194,15,2.25E-06,-2.89E-07,1.35E-05
194,20,1.10E-06,-6.49E-07,1.10E-05
194,25,6.49E-07,-6.00E-07,8.46E-06
194,30,5.71E-07,-6.86E-07,6.62E-06
194,35,6.92E-07,-6.07E-07,5.07E-06
194,40,6.21E-07,-7.37E-07,4.02E-06
194,45,2.27E-07,-5.44E-07,2.96E-06
194,50,1.39E-07,-6.04E-07,1.99E-06
194,60,3.51E-07,-4.61E-07,1.17E-06
194,70,1.27E-07,-1.84E-07,5.12E-07
194,80,-7.95E-08,-3.86E-07,-3.11E-08
194,90,-2.97E-07,-3.41E-07,-1.77E-07
194,100,-8.18E-08,-5.97E-07,-2.49E-07
195,0,-3.73E-06,-5.48E-06,3.34E-05
195,5,-4.86E-06,-5.52E-06,3.16E-05
195,10,-5.23E-06,-5.56E-06,2.83E-05
195,15,-4.65E-06,-5.15E-06,2.47E-05
195,20,-3.93E-06,-4.08E-06,2.08E-05
195,25,-3.39E-06,-3.29E-06,1.71E-05
195,30,-2.45E-06,-3.14E-06,1.37E-05
195,35,-1.65E-06,-2.41E-06,1.08E-05
195,40,-1.58E-06,-1.89E-06,9.35E-06
195,45,-1.08E-06,-1.22E-06,7.37E-06
195,50,-8.85E-07,-9.63E-07,5.57E-06
195,60,-8.36E-07,-7.13E-07,3.35E-06
195,70,-1.12E-07,-8.49E-07,1.84E-06
195,80,-2.25E-07,-1.06E-06,1.68E-06
195,90,-1.18E-07,-6.30E-09,6.43E-07
195,100,2.06E-07,-2.80E-07,6.78E-07
196,0,7.92E-06,-6.43E-06,2.78E-05
196,5,1.26E-06,-5.85E-06,2.80E-05
196,10,-3.36E-06,-6.06E-06,2.59E-05
196,15,-3.73E-06,-5.76E-06,2.28E-05
196,20,-3.46E-06,-5.49E-06,1.93E-05
196,25,-2.81E-06,-4.62E-06,1.60E-05
196,30,-2.28E-06,-3.60E-06,1.26E-05
196,35,-1.52E-06,-2.78E-06,1.02E-05
196,40,-1.22E-06,-2.55E-06,8.50E-06
196,45,-1.49E-06,-1.70E-06,6.83E-06
196,50,-1.11E-06,-1.61E-06,5.49E-06
196,60,-5.27E-07,-1.19E-06,3.77E-06
196,70,1.31E-07,-7.27E-07,2.14E-06
196,80,-6.83E-08,-5.07E-07,1.16E-06
196,90,-4.17E-07,-4.82E-07,7.60E-07
196,100,-1.54E-07,-8.75E-07,1.27E-07
197,0,4.19E-05,-1.44E-05,3.93E-05
197,5,2.70E-05,-1.01E-05,3.95E-05
197,10,1.18E-05,-7.11E-06,3.59E-05
197,15,6.00E-06,-5.53E-06,3.13E-05
197,20,3.52E-06,-4.51E-06,2.66E-05
197,25,2.21E-06,-3.67E-06,2.16E-05
197,30,1.42E-06,-2.71E-06,1.68E-05
197,35,1.10E-06,-2.22E-06,1.31E-05
197,40,7.78E-07,-1.71E-06,1.08E-05
197,45,3.65E-07,-1.23E-06,8.30E-06
197,50,2.09E-07,-1.05E-06,6.20E-06
197,60,-2.66E-07,-2.35E-07,3.98E-06
197,70,-3.27E-08,-2.20E-08,2.35E-06
197,80,-2.31E-07,2.45E-07,1.26E-06
197,90,-4.70E-07,3.16E-07,7.98E-07
197,100,-8.64E-07,1.70E-07,5.53E-07
198,0,2.16E-05,3.39E-06,3.35E-05
198,5,1.25E-05,4.63E-06,3.08E-05
198,10,4.26E-06,3.86E-06,2.58E-05
198,15,1.57E-06,3.03E-06,2.17E-05
198,20,8.18E-07,2.25E-06,1.79E-05
198,25,1.34E-07,1.75E-06,1.42E-05
198,30,1.12E-07,1.45E-06,1.10E-05
198,35,-1.63E-07,1.47E-06,8.42E-06
198,40,3.23E-08,1.17E-06,6.62E-06
198,45,-1.85E-07,6.26E-07,5.02E-06
198,50,-2.14E-07,1.10E-06,3.76E-06
198,60,-1.41E-07,5.05E-07,2.08E-06
198,70,6.46E-09,5.22E-07,8.78E-07
198,80,2.79E-08,5.47E-07,5.51E-07
198,90,-1.26E-07,5.52E-07,2.07E-07
198,100,-1.45E-07,2.62E-07,-2.74E-07
199,0,2.41E-05,5.70E-06,3.36E-05
199,5,1.69E-05,5.46E-06,3.28E-05
199,10,9.75E-06,4.30E-06,2.93E-05
199,15,6.86E-06,3.35E-06,2.58E-05
199,20,5.24E-06,2.62E-06,2.16E-05
199,25,4.06E-06,2.24E-06,1.76E-05
199,30,3.16E-06,1.47E-06,1.37E-05
199,35,2.40E-06,1.17E-06,1.10E-05
199,40,1.81E-06,1.04E-06,8.72E-06
199,45,1.56E-06,1.02E-06,7.10E-06
199,50,1.26E-06,7.78E-07,5.30E-06
199,60,6.49E-07,8.40E-08,3.34E-06
199,70,2.78E-07,-5.68E-08,1.75E-06
199,80,-3.00E-08,-2.10E-07,1.07E-06
199,90,-3.49E-09,-7.35E-08,6.35E-07
199,100,-4.64E-07,1.47E-07,4.62E-07
200,0,4.54E-05,-2.52E-06,2.94E-05
200,5,3.50E-05,-6.41E-07,3.08E-05
200,10,2.28E-05,5.18E-07,2.90E-05
200,15,1.67E-05,5.87E-07,2.59E-05
200,20,1.27E-05,5.19E-07,2.21E-05
200,25,9.93E-06,4.64E-07,1.82E-05
200,30,7.67E-06,3.05E-07,1.42E-05
200,35,5.82E-06,4.45E-07,1.11E-05
200,40,4.81E-06,4.93E-07,8.99E-06
